id;relid;year;active_year;code_status;type_of_violence;conflict_dset_id;conflict_new_id;conflict_name;dyad_dset_id;dyad_new_id;dyad_name;side_a_dset_id;side_a_new_id;side_a;side_b_dset_id;side_b_new_id;side_b;number_of_sources;source_article;source_office;source_date;source_headline;source_original;where_prec;where_coordinates;where_description;adm_1;adm_2;latitude;longitude;geom_wkt;priogrid_gid;country;country_id;region;event_clarity;date_prec;date_start;date_end;deaths_a;deaths_b;deaths_civilians;deaths_unknown;best_est;high_est;low_est
509685;NIR-2022-2-9959-2;2022;True;Clear;2;9959;9349;Djerma (Zherma) - Fulani;9959,0;9959;Djerma (Zherma) - Fulani;1314;1314;Djerma (Zherma);607;607;Fulani;1;"""Africa News ,2023-08-18,Niger: at least 28 civilians killed in western violence, according to local sources""";Africa News;18/08/2023;Niger: at least 28 civilians killed in western violence, according to local sources;A senior official in the Tillabéri region;;;;;;;;;;;;;;;;;;;;;;;
509686;NIR-2022-2-9959-1;2022;True;Clear;2;9959;9349;Djerma (Zherma) - Fulani;9959,0;9959;Djerma (Zherma) - Fulani;1314;1314;Djerma (Zherma);607;607;Fulani;1;"""Africa News ,2023-08-18,Niger: at least 28 civilians killed in western violence, according to local sources""";Africa News;18/08/2023;Niger: at least 28 civilians killed in western violence, according to local sources;A senior official in the Tillabéri region;;;;;;;;;;;;;;;;;;;;;;;
193324;NIG-2015-1-793-49;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""Agence France Presse,2015-02-21,Nigerian military claims recapture of Baga from Boko Haram""";Agence France Presse;21/02/2015;Nigerian military claims recapture of Baga from Boko Haram;;3;Diffa department;Karouga village, southeastern Niger;Diffa region;Diffa department;13.666670;12.500000;POINT (12.5 13.66667);149426;Niger;436;Africa;1;1;02/20/2015 00:00:00;02/20/2015 00:00:00;7;14;0;0;21;21;21
460549;NIR-2022-1-14668-47;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""AllAfrica ,2022-12-26,Niger: the army announces the neutralization of ""more than 40 terrorists""""";AllAfrica;26/12/2022;"Niger: the army announces the neutralization of ""more than 40 terrorists""";Nigerien Armed Forces;3;Say department;Tangouna area;Tillabéri region;Say department;12.932582;1.826867;POINT (1.826867 12.932582);147964;Niger;436;Africa;2;4;12/19/2022 00:00:00;12/26/2022 00:00:00;0;8;0;0;8;8;8
374415;NIG-2020-3-2332-60;2020;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;5;"""Agence France Presse,2020-12-13,At least 27 killed in Niger in Boko Haram attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
460561;NIR-2022-1-14668-48;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""AllAfrica,2022-12-26,Niger: the army announces the neutralization of ""more than 40 terrorists""""";AllAfrica;26/12/2022;"Niger: the army announces the neutralization of ""more than 40 terrorists""";The Nigerien army;4;Diffa region;Diffa;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;4;12/19/2022 00:00:00;12/26/2022 00:00:00;0;25;0;0;25;25;25
193348;NIG-2015-1-793-50;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""All Africa,2015-02-23,Boko HaramKills Six Nigerien Soldiers, Torch Houses in Karamga Border Attacks""";All Africa;23/02/2015;Boko HaramKills Six Nigerien Soldiers, Torch Houses in Karamga Border Attacks;military source in Maiduguri;1;Karamga island;Karamga village on shores of Lake Chad, 30 kilometres east of Bosso town;Diffa region;Diffa department;13.800000;13.570000;POINT (13.57 13.8);149428;Niger;436;Africa;1;1;02/20/2015 00:00:00;02/20/2015 00:00:00;6;0;0;0;6;6;6
410595;AFG-2021-3-973-598;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;5;"""Agence France Presse,2021-07-29,19 civilians killed in new attack in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
193359;NIG-2015-1-793-51;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""Reuters News,2015-02-24,Boko Haram mine kills two soldiers in southeast Niger: ministry""";Reuters News;24/02/2015;Boko Haram mine kills two soldiers in southeast Niger: ministry;defence ministry statement;1;Bosso town;Bosso town;Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;02/24/2015 00:00:00;02/24/2015 00:00:00;2;0;0;0;2;2;2
410613;NIR-2021-1-15174-5;2021;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;6;"""Reuters News,2021-08-01,Fifteen soldiers killed in Niger ambush, ministry says""";;;;;;;;;;;;;;;;;;;;;;;;;;;
427914;NIR-2022-1-15174-0;2022;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisiswatch,2022-02-01,Niger JANUARY 2022""";Crisiswatch;01/02/2022;Niger JANUARY 2022;CrisisWatch;5;Makalondi-Torodi road;on Torodi-Makalondi axis (Torodi department);Tillabéri region;Say department;12.982842;1.747314;POINT (1.747314 12.982842);147964;Niger;436;Africa;1;1;01/07/2022 00:00;01/07/2022 00:00;3;0;0;0;3;3;3
427915;NIR-2022-1-15174-1;2022;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisiswatch,2022-02-01,Niger JANUARY 2022""";Crisiswatch;01/02/2022;Niger JANUARY 2022;CrisisWatch;5;Torodi commune;in Torodi department;Tillabéri region;Say department;13.169000;1.495000;POINT (1.495 13.169);148683;Niger;436;Africa;1;1;01/15/2022 00:00:00;01/15/2022 00:00:00;1;0;0;0;1;1;1
427916;NIR-2022-1-14668-1;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-02-01,Niger JANUARY 2022""";Crisiswatch;01/02/2022;Niger JANUARY 2022;CrisisWatch;5;Sanam-Tebarat road;between Sanam village in Tillabery and Tebaram village in neighbouring Tahoua region;;;14.812078;4.183768;POINT (4.183768 14.812078);150849;Niger;436;Africa;1;1;01/03/2022 00:00;01/03/2022 00:00;5;0;0;0;5;5;5
403051;AFG-2021-3-973-600;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""@rmaghrebi,2021-05-08,#Niger: Traditional authorities continue to be targeted. Today, according""";;;;;;;;;;;;;;;;;;;;;;;;;;;
410635;AFG-2021-3-973-307;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2021-08-01,Niger JULY 2021""";Crisis Watch;01/08/2021;Niger JULY 2021;Crisis Watch;5;Tillia commune;in Inizdan village;;;;;;;;;;;;;;;;;;;;
476608;NIR-2023-1-14668-11;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Bamada.Net ,2023-06-06,NIGER: SEVEN TERRORISTS KILLED BY THE ARMY IN THE WEST AND NORTH OF THE COUNTRY (ARMY)""";Bamada.Net;06/06/2023;NIGER: SEVEN TERRORISTS KILLED BY THE ARMY IN THE WEST AND NORTH OF THE COUNTRY (ARMY);Army News Bulletin;4;Tillabéri region;Tillabéry region;Tillabéri region;;14.333330;2.083330;POINT (2.08333 14.33333);150125;Niger;436;Africa;1;4;05/29/2023 00:00:00;06/05/2023 00:00;0;0;0;0;0;5;0
476630;AFG-2023-3-973-176;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch ,2023-06-06,Niger: May 2023""";Crisis Watch;06/06/2023;Niger: May 2023;Crisis Watch;3;Tera department;Villages in Tillabery’s Téra department;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;2;4;05/03/2023 00:00;05/13/2023 00:00:00;0;0;8;0;8;8;8
476631;NIR-2023-2-9959-0.1;2023;False;Clear;2;9959;9349;Djerma (Zherma) - Fulani;9959,0;9959;Djerma (Zherma) - Fulani;1314;1314;Djerma (Zherma);607;607;Fulani;1;"""Crisis Watch ,2023-06-06,Niger: May 2023 """;Crisis Watch;06/06/2023;Niger: May 2023;Crisis Watch;5;Dessa commune;Dessa, Kandadji and Ayorou communes;Tillabéri region;Tillabéri department;14.521356;1.108880;POINT (1.10888 14.521356);150843;Niger;436;Africa;1;4;04/24/2023 00:00:00;05/07/2023 00:00;0;0;0;4;4;3;3
400952;NIR-2021-1-14668-12;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;5;"""Agence France Presse,2021-05-05,15 soldiers killed in Niger 'terrorist' attack: govt""";;;;;;;;;;;;;;;;;;;;;;;;;;;
193394;NIG-2015-1-793-55;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""All Africa,2015-02-27,Two People Killed By Suspected Boko Haram Mine Blast in Niger""";All Africa;27/02/2015;Two People Killed By Suspected Boko Haram Mine Blast in Niger;security source;1;Zaourararm village;Zaourararm, 30 km west of the town of Diffa;Diffa region;Diffa department;13.151200;12.521210;POINT (12.52121 13.1512);148706;Niger;436;Africa;1;1;02/26/2015 00:00:00;02/26/2015 00:00:00;0;0;2;0;2;2;2
275422;AFG-2018-2-15256-6;2018;True;Clear;2;15256;14110;IS - MSA;15256,0;15256;IS - MSA;234;234;IS;6836;6836;MSA;1;"""S/2018/581,2018-08-09,Final report of the Panel of Experts established pursuant to Security Council resolution 2374 (2017) on Mali""";S/2018/581;09/08/2018;Final report of the Panel of Experts established pursuant to Security Council resolution 2374 (2017) on Mali;Panel of Experts;2;Ekrafane village;well near Ekrafane village;Tillabéri region;Filingué department;15.387780;3.572220;POINT (3.57222 15.38778);151568;Niger;436;Africa;1;1;04/27/2018 00:00:00;04/27/2018 00:00:00;3;0;0;0;3;13;3
403091;NIR-2021-1-14668-18;2021;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""@TomaszRolbiecki,2021-05-18,Yesterday, ISWAP tried to attack Bosso. Thankfully, they were repelled""";;;;;;;;;;;;;;;;;;;;;;;;;;;
403092;NIR-2021-1-14668-19;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""@TomaszRolbiecki,2021-05-20,Al-Naba' is out but nothing about Shekau (no surprise, maybe next week)""";@TomaszRolbiecki;20/05/2021;Al-Naba' is out but nothing about Shekau (no surprise, maybe next week);Al-Naba;1;Bosso town;the town of Boso;Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;04/18/2021 00:00:00;04/18/2021 00:00:00;0;0;0;0;0;1;0
413972;AFG-2021-3-973-597;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;4;"""Agence France Presse,2021-08-21,Villagers killed in western Niger attack: local official""";;;;;;;;;;;;;;;;;;;;;;;;;;;
196476;IRQ-2015-3-1076-299;2015;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Agence France Presse,2015-07-10,Boko Haram brutally kills 5 civilians in Niger""";Agence France Presse;10/07/2015;Boko Haram brutally kills 5 civilians in Niger;local authorities;1;Digaya village;Dagaya village (near Bosso);Diffa region;Diffa department;13.551790;13.063470;POINT (13.06347 13.55179);149427;Niger;436;Africa;1;1;07/09/2015 00:00;07/09/2015 00:00;0;0;5;0;5;5;5
196477;IRQ-2015-3-1076-298;2015;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Reuters News,2015-07-10,UPDATE 3-Boko Haram attacks northern Nigeria town-military sources""";Reuters News;10/07/2015;UPDATE 3-Boko Haram attacks northern Nigeria town-military sources;U.N. humanitarian coordinator OCHA;1;Tchoukoudjani village;Tchoukoudjani village;Diffa region;Diffa department;13.840520;13.201070;POINT (13.20107 13.84052);149427;Niger;436;Africa;1;1;07/08/2015 00:00;07/08/2015 00:00;0;0;1;0;1;1;1
403098;NIR-2021-1-14668-20;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""@TomaszRolbiecki,2021-05-24,1 Nigerien policeman was killed in an ISWAP attack on the road from Maine-Soroa""";;;;;;;;;;;;;;;;;;;;;;;;;;;
196500;NIR-2015-1-14668-7;2015;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2015-07-12,Niger soldier among four killed in Boko Haram prison attack""";Agence France Presse;12/07/2015;Niger soldier among four killed in Boko Haram prison attack;humanitarian and government sources;1;Diffa town;Diffa town;Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;1;07/12/2015 00:00;07/12/2015 00:00;1;3;0;0;4;4;4
319171;AFG-2019-3-973-183.1;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Agence France Presse,2019-11-23,Five village chiefs killed in three days in SW Niger: deputy""";;;;;;;;;;;;;;;;;;;;;;;;;;;
319172;AFG-2019-3-973-184;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Twitter,2019-11-26,@rmaghrebi""";;;;;;;;;;;;;;;;;;;;;;;;;;;
319173;AFG-2019-3-973-168;2019;True;Clear;03/01/1900;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;3;"""Agence France Presse,2019-11-23,Five village chiefs killed in three days in SW Niger: deputy""";;;;;;;;;;;;;;;;;;;;;;;;;;;
193414;NIG-2015-3-1935-31;2015;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;2;"""Agence France Presse,2015-03-02,Boko Haram attacks island on Niger side of Lake Chad: witnesses""";;;;;;;;;;;;;;;;;;;;;;;;;;;
193416;NIG-2015-1-793-59;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""Reuters News,2015-03-02,Chad troops seize Nigerian town of Dikwa from Boko Haram""";Reuters News;02/03/2015;Chad troops seize Nigerian town of Dikwa from Boko Haram;Niger army;2;Bosso town;Bossi village (near);Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;02/28/2015 00:00:00;02/28/2015 00:00:00;0;6;0;0;6;6;6
193422;NIG-2015-1-793-61;2015;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;1;"""Reuters News,2015-03-04,UPDATE 1-Boko Haram remote-control bomb kills two Niger soldiers""";Reuters News;04/03/2015;UPDATE 1-Boko Haram remote-control bomb kills two Niger soldiers;military sources;2;Diffa town;Diffa town (near);Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;1;03/04/2015 00:00;03/04/2015 00:00;2;2;0;0;4;4;4
258305;NIG-2018-3-2332-58;2018;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;6;"""Agence France Presse,2018-07-01,10 soldiers killed, 4 missing in Boko Haram attack in Niger: government""";;;;;;;;;;;;;;;;;;;;;;;;;;;
414021;NIR-2021-1-14668-33;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;5;"""Reuters News,2021-08-25,UPDATE 1-Boko Haram attack kills 16 soldiers in southern Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
492682;NIR-2023-1-14668-33;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;6;"""Associated Press ,2023-09-29,Extremist attack kills at least 12 soldiers in Niger as jihadi violence increases post-coup""";;;;;;;;;;;;;;;;;;;;;;;;;;;
492684;NIR-2023-1-14668-34;2023;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Wassim Nasr ,2023-09-30,#Niger #IS #Sahel""";;;;;;;;;;;;;;;;;;;;;;;;;;;
342505;AFG-2020-3-973-78;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Rida Lyammouri on Twitter,2020-05-10,#Mali""";;;;;;;;;;;;;;;;;;;;;;;;;;;
342506;AFG-2020-3-973-80;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Le Point,2020-05-13,Fear and anger in western Niger after a deadly triple attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
342513;AFG-2020-3-973-79;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Le Point,2020-05-13,Fear and anger in western Niger after a deadly triple attack""";Le Point;13/05/2020;Fear and anger in western Niger after a deadly triple attack;Witnesses;1;Koyra Tégui village;Zibane Koira-Tégui (2 km from Gabado);Tillabéri region;Tillabéri department;14.551040;1.327590;POINT (1.32759 14.55104);150843;Niger;436;Africa;1;2;05/08/2020 00:00;05/09/2020 00:00;0;0;3;0;3;3;3
383203;NIR-2020-1-14668-35;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Niger: Diffa region Monthly report as of March 31, 2020,2020-04-03,Security situation""";;;;;;;;;;;;;;;;;;;;;;;;;;;
430966;NIR-2022-1-14668-4;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-03-01,Niger FEBRUARY 2022""";Crisiswatch;01/03/2022;Niger FEBRUARY 2022;;5;Bosso commune;in Bosso department;Diffa region;Diffa department;13.727346;13.216045;POINT (13.216045 13.727346);149427;Niger;436;Africa;1;1;02/08/2022 00:00;02/08/2022 00:00;0;0;1;0;1;1;1
383210;NIR-2020-1-14668-36;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""OCHA,2020-06-30,Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020 """;OCHA;30/06/2020;Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020;OCHA;1;Gueskérou village;Gueskerou town;Diffa region;Diffa department;13.483792;12.843994;POINT (12.843994 13.483792);148706;Niger;436;Africa;1;1;02/09/2020 00:00;02/09/2020 00:00;0;0;2;0;2;2;2
383211;NIR-2020-1-14668-37;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""OCHA,2020-06-30,Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020 """;OCHA;30/06/2020;Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020;OCHA;2;Bosso town;Koudo Kaouwa, not far from Bosso;Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;02/25/2020 00:00:00;02/25/2020 00:00:00;0;0;3;0;3;3;3
383220;AFG-2020-3-973-301;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""OCHA,2020-06-30,Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020 """;OCHA;30/06/2020;Diffa : Chronologie des évènements majeurs ayant impacté l’action humanitaire de janvier à juin 2020;OCHA;1;Koukoudou village;Koukoudou (commune of Bosso);Diffa region;Diffa department;13.529600;13.007370;POINT (13.00737 13.5296);149427;Niger;436;Africa;1;1;04/28/2020 00:00:00;04/28/2020 00:00:00;0;0;10;0;10;10;10
425488;NIR-2021-1-14668-48;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""AllAfrica,2021-12-05,West Africa - Explosions, Attacks in Mali, Niger Kill Over 100";;;;;;;;;;;;;;;;;;;;;;;;;;;
422762;AFG-2021-2-16997-0;2021;True;Clear;2;16997;15489;IS - Banibangou Vigilance Committee;16997,0;16997;IS - Banibangou Vigilance Committee;234;234;IS;8259;8259;Banibangou Vigilance Committee;6;"""Crisiswatch,2021-12-01,Niger NOVEMBER 2021""";;;;;;;;;;;;;;;;;;;;;;;;;;;
460753;AFG-2023-3-973-6;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Zagazola,2023-01-06,#Diffa: Boko Haram terrorist group elements kill driver in Chetimari""";Zagazola;06/01/2023;#Diffa: Boko Haram terrorist group elements kill driver in Chetimari;Zagazola;1;Chétimari village;Chetimari, Diffa;Diffa region;Diffa department;13.182150;12.422280;POINT (12.42228 13.18215);148705;Niger;436;Africa;1;1;01/05/2023 00:00;01/05/2023 00:00;0;0;1;0;1;1;1
474585;AFG-2023-3-973-151;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Agence France Presse,2023-05-09,More than 13,000 flee attacks in jihadist-hit western Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
474586;NIR-2023-1-14668-9;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Le Monde Afrique ,2023-05-08,In Niger, seven soldiers killed in the west of the country""";;;;;;;;;;;;;;;;;;;;;;;;;;;
239716;NIG-2017-3-2332-174;2017;True;Clear;03/01/1900;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;3;"""Vox Peccavi,2017-07-09,Situation External Forces""";;;;;;;;;;;;;;;;;;;;;;;;;;;
342575;AFG-2020-3-973-81;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""France 24,2020-06-01,Jihadists launch deadly attack on Niger refugee camp, UN says""";;;;;;;;;;;;;;;;;;;;;;;;;;;
414081;NIR-2021-1-14668-35;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2021-09-01,Niger AUGUST 2021""";Crisis Watch;01/09/2021;Niger AUGUST 2021;Crisis Watch;5;Dakoro-Tessaoua road;in Maradi region (south);;;;;;;;;;;;;;;;;;;;
422780;NIR-2021-1-14668-41;2021;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Crisiswatch,2021-12-01,Niger NOVEMBER 2021""";;;;;;;;;;;;;;;;;;;;;;;;;;;
